Date,Close
3/28/2016 23:58:00,423
3/29/2016 23:58:00,416.39
3/30/2016 23:58:00,412.79
3/31/2016 23:58:00,416.03
4/1/2016 23:58:00,417.68
4/2/2016 23:58:00,419.95
4/3/2016 23:58:00,420.16
4/4/2016 23:58:00,419.47
4/5/2016 23:58:00,422.36
4/6/2016 23:58:00,421.46
4/7/2016 23:58:00,421.99
4/8/2016 23:58:00,419.48
4/9/2016 23:58:00,419.46
4/10/2016 23:58:00,423.4
4/11/2016 23:58:00,423.94
4/12/2016 23:58:00,427.8
4/13/2016 23:58:00,425.58
4/14/2016 23:58:00,426.32
4/15/2016 23:58:00,430.93
4/16/2016 23:58:00,433.39
4/17/2016 23:58:00,431
4/18/2016 23:58:00,430.97
4/19/2016 23:58:00,437.06
4/20/2016 23:58:00,442.96
4/21/2016 23:58:00,452.25
4/22/2016 23:58:00,448.41
4/23/2016 23:58:00,455.69
4/24/2016 23:58:00,464.46
4/25/2016 23:58:00,466.17
4/26/2016 23:58:00,470.59
4/27/2016 23:58:00,445.31
4/28/2016 23:58:00,451.68
4/29/2016 23:58:00,458.82
4/30/2016 23:58:00,454.02
5/1/2016 23:58:00,456.98
5/2/2016 23:58:00,446.42
5/3/2016 23:58:00,452.21
5/4/2016 23:58:00,448.68
5/5/2016 23:58:00,449.98
5/6/2016 23:58:00,462.31
5/7/2016 23:58:00,461.91
5/8/2016 23:58:00,462.79
5/9/2016 23:58:00,464.16
5/10/2016 23:58:00,452.78
5/11/2016 23:58:00,454.37
5/12/2016 23:58:00,456.48
5/13/2016 23:58:00,457.98
5/14/2016 23:58:00,458.9
5/15/2016 23:58:00,461.47
5/16/2016 23:58:00,455.66
5/17/2016 23:58:00,454.19
5/18/2016 23:58:00,455.56
5/19/2016 23:58:00,438.38
5/20/2016 23:58:00,445.65
5/21/2016 23:58:00,446.28
5/22/2016 23:58:00,442.48
5/23/2016 23:58:00,445.67
5/24/2016 23:58:00,446.99
5/25/2016 23:58:00,451.49
5/26/2016 23:58:00,454.97
5/27/2016 23:58:00,471.27
5/28/2016 23:58:00,523.25
5/29/2016 23:58:00,525.22
5/30/2016 23:58:00,532.55
5/31/2016 23:58:00,531.34
6/1/2016 23:58:00,534.84
6/2/2016 23:58:00,537.87
6/3/2016 23:58:00,571.25
6/4/2016 23:58:00,576.31
6/5/2016 23:58:00,575.17
6/6/2016 23:58:00,586.77
6/7/2016 23:58:00,579.71
6/8/2016 23:58:00,583.21
6/9/2016 23:58:00,577.46
6/10/2016 23:58:00,580.31
6/11/2016 23:58:00,609.5
6/12/2016 23:58:00,677.86
6/13/2016 23:58:00,706.01
6/14/2016 23:58:00,684.95
6/15/2016 23:58:00,698.78
6/16/2016 23:58:00,769.76
6/17/2016 23:58:00,752.26
6/18/2016 23:58:00,758.99
6/19/2016 23:58:00,768.76
6/20/2016 23:58:00,703.12
6/21/2016 23:58:00,667.66
6/22/2016 23:58:00,604.5
6/23/2016 23:58:00,631.1
6/24/2016 23:58:00,669.98
6/25/2016 23:58:00,673.71
6/26/2016 23:58:00,638.56
6/27/2016 23:58:00,657.87
6/28/2016 23:58:00,648.43
6/29/2016 23:58:00,639.42
6/30/2016 23:58:00,673.49
7/1/2016 23:58:00,678.19
7/2/2016 23:58:00,704.95
7/3/2016 23:58:00,663.55
7/4/2016 23:58:00,681.98
7/5/2016 23:58:00,669.87
7/6/2016 23:58:00,678.79
7/7/2016 23:58:00,641.97
7/8/2016 23:58:00,667.33
7/9/2016 23:58:00,657.61
7/10/2016 23:58:00,652.44
7/11/2016 23:58:00,650.97
7/12/2016 23:58:00,666.56
7/13/2016 23:58:00,655.34
7/14/2016 23:58:00,661.65
7/15/2016 23:58:00,667.48
7/16/2016 23:58:00,666.32
7/17/2016 23:58:00,680
7/18/2016 23:58:00,675.5
7/19/2016 23:58:00,673.98
7/20/2016 23:58:00,666.92
7/21/2016 23:58:00,667.28
7/22/2016 23:58:00,654.67
7/23/2016 23:58:00,657.5
7/24/2016 23:58:00,661
7/25/2016 23:58:00,657.79
7/26/2016 23:58:00,654.06
7/27/2016 23:58:00,657.35
7/28/2016 23:58:00,657.4
7/29/2016 23:58:00,657
7/30/2016 23:58:00,655.87
7/31/2016 23:58:00,626.97
8/1/2016 23:58:00,605.2
8/2/2016 23:58:00,537.47
8/3/2016 23:58:00,573.36
8/4/2016 23:58:00,587.5
8/5/2016 23:58:00,583
8/6/2016 23:58:00,591.71
8/7/2016 23:58:00,595.14
8/8/2016 23:58:00,591.48
8/9/2016 23:58:00,586.45
8/10/2016 23:58:00,594.94
8/11/2016 23:58:00,587.91
8/12/2016 23:58:00,587.74
8/13/2016 23:58:00,586.45
8/14/2016 23:58:00,574.99
8/15/2016 23:58:00,567.79
8/16/2016 23:58:00,579.02
8/17/2016 23:58:00,574.45
8/18/2016 23:58:00,574.09
8/19/2016 23:58:00,573.67
8/20/2016 23:58:00,581.87
8/21/2016 23:58:00,581.29
8/22/2016 23:58:00,585.2
8/23/2016 23:58:00,582.39
8/24/2016 23:58:00,578.47
8/25/2016 23:58:00,575.58
8/26/2016 23:58:00,579.29
8/27/2016 23:58:00,570.84
8/28/2016 23:58:00,575.41
8/29/2016 23:58:00,573.21
8/30/2016 23:58:00,574.95
8/31/2016 23:58:00,572.89
9/1/2016 23:58:00,573.02
9/2/2016 23:58:00,576.21
9/3/2016 23:58:00,600.91
9/4/2016 23:58:00,611.92
9/5/2016 23:58:00,605.69
9/6/2016 23:58:00,612.99
9/7/2016 23:58:00,615.21
9/8/2016 23:58:00,627.97
9/9/2016 23:58:00,622.07
9/10/2016 23:58:00,623.74
9/11/2016 23:58:00,607.94
9/12/2016 23:58:00,606.74
9/13/2016 23:58:00,608.63
9/14/2016 23:58:00,608.43
9/15/2016 23:58:00,605.44
9/16/2016 23:58:00,607.93
9/17/2016 23:58:00,607.92
9/18/2016 23:58:00,611.4
9/19/2016 23:58:00,608.6
9/20/2016 23:58:00,605.6
9/21/2016 23:58:00,597
9/22/2016 23:58:00,596.21
9/23/2016 23:58:00,602.96
9/24/2016 23:58:00,603.68
9/25/2016 23:58:00,601.67
9/26/2016 23:58:00,607.08
9/27/2016 23:58:00,605.71
9/28/2016 23:58:00,605.04
9/29/2016 23:58:00,605.99
9/30/2016 23:58:00,608.99
10/1/2016 23:58:00,615.65
10/2/2016 23:58:00,612.4
10/3/2016 23:58:00,612.99
10/4/2016 23:58:00,610.34
10/5/2016 23:58:00,613.16
10/6/2016 23:58:00,611.88
10/7/2016 23:58:00,617.98
10/8/2016 23:58:00,619.5
10/9/2016 23:58:00,617.42
10/10/2016 23:58:00,618.72
10/11/2016 23:58:00,642.12
10/12/2016 23:58:00,635.79
10/13/2016 23:58:00,635.66
10/14/2016 23:58:00,638.03
10/15/2016 23:58:00,638.16
10/16/2016 23:58:00,641.92
10/17/2016 23:58:00,639.56
10/18/2016 23:58:00,635.11
10/19/2016 23:58:00,629.79
10/20/2016 23:58:00,628.05
10/21/2016 23:58:00,630.83
10/22/2016 23:58:00,652.75
10/23/2016 23:58:00,651.04
10/24/2016 23:58:00,649.98
10/25/2016 23:58:00,654.3
10/26/2016 23:58:00,674
10/27/2016 23:58:00,691.21
10/28/2016 23:58:00,689.95
10/29/2016 23:58:00,714.28
10/30/2016 23:58:00,697.41
10/31/2016 23:58:00,696.9
11/1/2016 23:58:00,730.7
11/2/2016 23:58:00,744.6
11/3/2016 23:58:00,690
11/4/2016 23:58:00,706.32
11/5/2016 23:58:00,706.99
11/6/2016 23:58:00,717.02
11/7/2016 23:58:00,706.42
11/8/2016 23:58:00,711.15
11/9/2016 23:58:00,720.97
11/10/2016 23:58:00,712.91
11/11/2016 23:58:00,716.9
11/12/2016 23:58:00,704.53
11/13/2016 23:58:00,704.01
11/14/2016 23:58:00,708.32
11/15/2016 23:58:00,712.29
11/16/2016 23:58:00,739.85
11/17/2016 23:58:00,730.71
11/18/2016 23:58:00,748.54
11/19/2016 23:58:00,750.77
11/20/2016 23:58:00,731.99
11/21/2016 23:58:00,736.4
11/22/2016 23:58:00,746.66
11/23/2016 23:58:00,741.52
11/24/2016 23:58:00,737.99
11/25/2016 23:58:00,739.74
11/26/2016 23:58:00,735.7
11/27/2016 23:58:00,729.24
11/28/2016 23:58:00,729.77
11/29/2016 23:58:00,732.37
11/30/2016 23:58:00,742.69
12/1/2016 23:58:00,754
12/2/2016 23:58:00,769.25
12/3/2016 23:58:00,766.98
12/4/2016 23:58:00,767.99
12/5/2016 23:58:00,752
12/6/2016 23:58:00,759.8
12/7/2016 23:58:00,764.34
12/8/2016 23:58:00,767.89
12/9/2016 23:58:00,773.22
12/10/2016 23:58:00,775.87
12/11/2016 23:58:00,771.05
12/12/2016 23:58:00,778.94
12/13/2016 23:58:00,776.18
12/14/2016 23:58:00,777.66
12/15/2016 23:58:00,776.16
12/16/2016 23:58:00,780.98
12/17/2016 23:58:00,788.57
12/18/2016 23:58:00,790.72
12/19/2016 23:58:00,790.81
12/20/2016 23:58:00,798.99
12/21/2016 23:58:00,834.5
12/22/2016 23:58:00,856.02
12/23/2016 23:58:00,917.26
12/24/2016 23:58:00,891.5
12/25/2016 23:58:00,896.12
12/26/2016 23:58:00,902.09
12/27/2016 23:58:00,925.2
12/28/2016 23:58:00,982.17
12/29/2016 23:58:00,970.72
12/30/2016 23:58:00,960.81
12/31/2016 23:58:00,973.37
1/1/2017 23:58:00,992.95
1/2/2017 23:58:00,1011.45
1/3/2017 23:58:00,1020.67
1/4/2017 23:58:00,1130.3
1/5/2017 23:58:00,1007
1/6/2017 23:58:00,895.71
1/7/2017 23:58:00,909
1/8/2017 23:58:00,923.33
1/9/2017 23:58:00,902.66
1/10/2017 23:58:00,907
1/11/2017 23:58:00,795.77
1/12/2017 23:58:00,812.25
1/13/2017 23:58:00,831.42
1/14/2017 23:58:00,828
1/15/2017 23:58:00,833.31
1/16/2017 23:58:00,834.41
1/17/2017 23:58:00,906
1/18/2017 23:58:00,887.99
1/19/2017 23:58:00,902.92
1/20/2017 23:58:00,894.31
1/21/2017 23:58:00,925.06
1/22/2017 23:58:00,931.22
1/23/2017 23:58:00,910.7
1/24/2017 23:58:00,887
1/25/2017 23:58:00,896
1/26/2017 23:58:00,917.02
1/27/2017 23:58:00,922.63
1/28/2017 23:58:00,924.98
1/29/2017 23:58:00,916.54
1/30/2017 23:58:00,923.23
1/31/2017 23:58:00,970.01
2/1/2017 23:58:00,992.75
2/2/2017 23:58:00,1008.38
2/3/2017 23:58:00,1018
2/4/2017 23:58:00,1035.54
2/5/2017 23:58:00,1016.32
2/6/2017 23:58:00,1022.58
2/7/2017 23:58:00,1053.96
2/8/2017 23:58:00,1056.7
2/9/2017 23:58:00,994.24
2/10/2017 23:58:00,1001.99
2/11/2017 23:58:00,1018.65
2/12/2017 23:58:00,1010
2/13/2017 23:58:00,1002.82
2/14/2017 23:58:00,1013.92
2/15/2017 23:58:00,1014.53
2/16/2017 23:58:00,1038.94
2/17/2017 23:58:00,1057.3
2/18/2017 23:58:00,1062.15
2/19/2017 23:58:00,1059.88
2/20/2017 23:58:00,1089.82
2/21/2017 23:58:00,1128.29
2/22/2017 23:58:00,1128.71
2/23/2017 23:58:00,1186.9
2/24/2017 23:58:00,1186.91
2/25/2017 23:58:00,1158
2/26/2017 23:58:00,1184.91
2/27/2017 23:58:00,1195.81
2/28/2017 23:58:00,1195.08
3/1/2017 23:58:00,1230
3/2/2017 23:58:00,1269.17
3/3/2017 23:58:00,1292.86
3/4/2017 23:58:00,1273.97
3/5/2017 23:58:00,1278.98
3/6/2017 23:58:00,1284.99
3/7/2017 23:58:00,1237.36
3/8/2017 23:58:00,1150.22
3/9/2017 23:58:00,1197.3
3/10/2017 23:58:00,1109.01
3/11/2017 23:58:00,1188.11
3/12/2017 23:58:00,1235.58
3/13/2017 23:58:00,1245.49
3/14/2017 23:58:00,1247.42
3/15/2017 23:58:00,1263
3/16/2017 23:58:00,1175.11
3/17/2017 23:58:00,1069.57
3/18/2017 23:58:00,970
3/19/2017 23:58:00,1019.49
3/20/2017 23:58:00,1044.96
3/21/2017 23:58:00,1114.42
3/22/2017 23:58:00,1034.57
3/23/2017 23:58:00,1025.14
3/24/2017 23:58:00,934.87
3/25/2017 23:58:00,963.72
3/26/2017 23:58:00,973.08
3/27/2017 23:58:00,1042.08
3/28/2017 23:58:00,1045.4
3/29/2017 23:58:00,1043.27
3/30/2017 23:58:00,1042.34
3/31/2017 23:58:00,1088.99
4/1/2017 23:58:00,1092
4/2/2017 23:58:00,1113.99
4/3/2017 23:58:00,1152.6
4/4/2017 23:58:00,1143.99
4/5/2017 23:58:00,1132.99
4/6/2017 23:58:00,1192.3
4/7/2017 23:58:00,1194
4/8/2017 23:58:00,1184.5
4/9/2017 23:58:00,1210.97
4/10/2017 23:58:00,1210
4/11/2017 23:58:00,1223.99
4/12/2017 23:58:00,1214.17
4/13/2017 23:58:00,1177.05
4/14/2017 23:58:00,1173.74
4/15/2017 23:58:00,1178.85
4/16/2017 23:58:00,1177.99
4/17/2017 23:58:00,1189.91
4/18/2017 23:58:00,1201.94
4/19/2017 23:58:00,1214.21
4/20/2017 23:58:00,1236.15
4/21/2017 23:58:00,1249.99
4/22/2017 23:58:00,1247
4/23/2017 23:58:00,1251.98
4/24/2017 23:58:00,1257.29
4/25/2017 23:58:00,1281.16
4/26/2017 23:58:00,1298.44
4/27/2017 23:58:00,1349.26
4/28/2017 23:58:00,1353.34
4/29/2017 23:58:00,1365.43
4/30/2017 23:58:00,1384.55
5/1/2017 23:58:00,1436.5
5/2/2017 23:58:00,1471.99
5/3/2017 23:58:00,1533
5/4/2017 23:58:00,1563.39
5/5/2017 23:58:00,1551.3
5/6/2017 23:58:00,1585.39
5/7/2017 23:58:00,1609.57
5/8/2017 23:58:00,1713
5/9/2017 23:58:00,1720.43
5/10/2017 23:58:00,1794.99
5/11/2017 23:58:00,1837.93
5/12/2017 23:58:00,1695.61
5/13/2017 23:58:00,1792.73
5/14/2017 23:58:00,1799.99
5/15/2017 23:58:00,1747.81
5/16/2017 23:58:00,1777.48
5/17/2017 23:58:00,1813.23
5/18/2017 23:58:00,1899.16
5/19/2017 23:58:00,1976.23
5/20/2017 23:58:00,2058.91
5/21/2017 23:58:00,2057
5/22/2017 23:58:00,2123.29
5/23/2017 23:58:00,2272.75
5/24/2017 23:58:00,2432.97
5/25/2017 23:58:00,2355
5/26/2017 23:58:00,2272.7
5/27/2017 23:58:00,2099.99
5/28/2017 23:58:00,2232.78
5/29/2017 23:58:00,2279.48
5/30/2017 23:58:00,2191.58
5/31/2017 23:58:00,2303.29
6/1/2017 23:58:00,2419.99
6/2/2017 23:58:00,2478.99
6/3/2017 23:58:00,2548.05
6/4/2017 23:58:00,2521.36
6/5/2017 23:58:00,2698
6/6/2017 23:58:00,2871.29
6/7/2017 23:58:00,2685.64
6/8/2017 23:58:00,2799.73
6/9/2017 23:58:00,2811.39
6/10/2017 23:58:00,2931.15
6/11/2017 23:58:00,2998.98
6/12/2017 23:58:00,2655.71
6/13/2017 23:58:00,2709.01
6/14/2017 23:58:00,2432.21
6/15/2017 23:58:00,2409.98
6/16/2017 23:58:00,2480.43
6/17/2017 23:58:00,2634.94
6/18/2017 23:58:00,2515.25
6/19/2017 23:58:00,2596.98
6/20/2017 23:58:00,2725.08
6/21/2017 23:58:00,2643.35
6/22/2017 23:58:00,2679.99
6/23/2017 23:58:00,2690.76
6/24/2017 23:58:00,2574.84
6/25/2017 23:58:00,2505.61
6/26/2017 23:58:00,2407.91
6/27/2017 23:58:00,2575.75
6/28/2017 23:58:00,2553.12
6/29/2017 23:58:00,2530
6/30/2017 23:58:00,2455.19
7/1/2017 23:58:00,2423.63
7/2/2017 23:58:00,2516.66
7/3/2017 23:58:00,2542.41
7/4/2017 23:58:00,2602
7/5/2017 23:58:00,2616.96
7/6/2017 23:58:00,2604.84
7/7/2017 23:58:00,2501.15
7/8/2017 23:58:00,2561.11
7/9/2017 23:58:00,2508.99
7/10/2017 23:58:00,2331.05
7/11/2017 23:58:00,2310.01
7/12/2017 23:58:00,2383.42
7/13/2017 23:58:00,2340
7/14/2017 23:58:00,2217.24
7/15/2017 23:58:00,1964.31
7/16/2017 23:58:00,1911.78
7/17/2017 23:58:00,2235.19
7/18/2017 23:58:00,2308.15
7/19/2017 23:58:00,2258.99
7/20/2017 23:58:00,2873.48
7/21/2017 23:58:00,2657.45
7/22/2017 23:58:00,2825.27
7/23/2017 23:58:00,2754.28
7/24/2017 23:58:00,2762.26
7/25/2017 23:58:00,2564
7/26/2017 23:58:00,2525.99
7/27/2017 23:58:00,2664.99
7/28/2017 23:58:00,2786.07
7/29/2017 23:58:00,2700.21
7/30/2017 23:58:00,2723.99
7/31/2017 23:58:00,2856.88
8/1/2017 23:58:00,2732.59
8/2/2017 23:58:00,2699.9
8/3/2017 23:58:00,2787.02
8/4/2017 23:58:00,2857.34
8/5/2017 23:58:00,3243.49
8/6/2017 23:58:00,3222.22
8/7/2017 23:58:00,3398.23
8/8/2017 23:58:00,3422.43
8/9/2017 23:58:00,3342.8
8/10/2017 23:58:00,3444.98
8/11/2017 23:58:00,3656.15
8/12/2017 23:58:00,3874
8/13/2017 23:58:00,4060.47
8/14/2017 23:58:00,4320.6
8/15/2017 23:58:00,4159.93
8/16/2017 23:58:00,4370.01
8/17/2017 23:58:00,4280.01
8/18/2017 23:58:00,4101.72
8/19/2017 23:58:00,4157.41
8/20/2017 23:58:00,4050.99
8/21/2017 23:58:00,4002
8/22/2017 23:58:00,4092
8/23/2017 23:58:00,4143.49
8/24/2017 23:58:00,4312.03
8/25/2017 23:58:00,4360
8/26/2017 23:58:00,4344.32
8/27/2017 23:58:00,4340.11
8/28/2017 23:58:00,4384.99
8/29/2017 23:58:00,4599
8/30/2017 23:58:00,4581.98
8/31/2017 23:58:00,4743.94
9/1/2017 23:58:00,4947.99
9/2/2017 23:58:00,4649.99
9/3/2017 23:58:00,4626.05
9/4/2017 23:58:00,4498.25
9/5/2017 23:58:00,4432.51
9/6/2017 23:58:00,4616.18
9/7/2017 23:58:00,4624.18
9/8/2017 23:58:00,4350
9/9/2017 23:58:00,4334.36
9/10/2017 23:58:00,4251.36
9/11/2017 23:58:00,4210.72
9/12/2017 23:58:00,4164.52
9/13/2017 23:58:00,3855.32
9/14/2017 23:58:00,3250.4
9/15/2017 23:58:00,3740.02
9/16/2017 23:58:00,3726.51
9/17/2017 23:58:00,3719.97
9/18/2017 23:58:00,4100
9/19/2017 23:58:00,3910.11
9/20/2017 23:58:00,3872.06
9/21/2017 23:58:00,3617.47
9/22/2017 23:58:00,3619.01
9/23/2017 23:58:00,3787.33
9/24/2017 23:58:00,3669.01
9/25/2017 23:58:00,3919.78
9/26/2017 23:58:00,3885.09
9/27/2017 23:58:00,4200
9/28/2017 23:58:00,4189.42
9/29/2017 23:58:00,4156.99
9/30/2017 23:58:00,4339
10/1/2017 23:58:00,4394.81
10/2/2017 23:58:00,4392.71
10/3/2017 23:58:00,4307.99
10/4/2017 23:58:00,4214.84
10/5/2017 23:58:00,4320.04
10/6/2017 23:58:00,4362.99
10/7/2017 23:58:00,4425
10/8/2017 23:58:00,4603.49
10/9/2017 23:58:00,4769.55
10/10/2017 23:58:00,4750
10/11/2017 23:58:00,4814.99
10/12/2017 23:58:00,5440
10/13/2017 23:58:00,5624.8
10/14/2017 23:58:00,5819.13
10/15/2017 23:58:00,5693.7
10/16/2017 23:58:00,5754.9
10/17/2017 23:58:00,5594
10/18/2017 23:58:00,5574.44
10/19/2017 23:58:00,5704.01
10/20/2017 23:58:00,5989.1
10/21/2017 23:58:00,6024.86
10/22/2017 23:58:00,6005.05
10/23/2017 23:58:00,5905.99
10/24/2017 23:58:00,5525.43
10/25/2017 23:58:00,5739.97
10/26/2017 23:58:00,5891.61
10/27/2017 23:58:00,5780
10/28/2017 23:58:00,5752.01
10/29/2017 23:58:00,6140.01
10/30/2017 23:58:00,6124.16
10/31/2017 23:58:00,6445.01
11/1/2017 23:58:00,6783.69
11/2/2017 23:58:00,7039.98
11/3/2017 23:58:00,7170.01
11/4/2017 23:58:00,7412.55
11/5/2017 23:58:00,7392
11/6/2017 23:58:00,6969.76
11/7/2017 23:58:00,7126.63
11/8/2017 23:58:00,7467.96
11/9/2017 23:58:00,7156
11/10/2017 23:58:00,6577.62
11/11/2017 23:58:00,6346.7
11/12/2017 23:58:00,5886.35
11/13/2017 23:58:00,6535.87
11/14/2017 23:58:00,6605
11/15/2017 23:58:00,7294
11/16/2017 23:58:00,7838.53
11/17/2017 23:58:00,7714.71
11/18/2017 23:58:00,7777.01
11/19/2017 23:58:00,8031.82
11/20/2017 23:58:00,8256.01
11/21/2017 23:58:00,8109
11/22/2017 23:58:00,8250
11/23/2017 23:58:00,8031.16
11/24/2017 23:58:00,8215.01
11/25/2017 23:58:00,8795.5
11/26/2017 23:58:00,9401.11
11/27/2017 23:58:00,9768.71
11/28/2017 23:58:00,9949
11/29/2017 23:58:00,9935.98
11/30/2017 23:58:00,9903
12/1/2017 23:58:00,10869.84
12/2/2017 23:58:00,10930.24
12/3/2017 23:58:00,11290
12/4/2017 23:58:00,11643.98
12/5/2017 23:58:00,11718.35
12/6/2017 23:58:00,14090
12/7/2017 23:58:00,17390.01
12/8/2017 23:58:00,16367.03
12/9/2017 23:58:00,15309.98
12/10/2017 23:58:00,15290.01
12/11/2017 23:58:00,16885.76
12/12/2017 23:58:00,17730.12
12/13/2017 23:58:00,16689.61
12/14/2017 23:58:00,16749.78
12/15/2017 23:58:00,17738.67
12/16/2017 23:58:00,19650.01
12/17/2017 23:58:00,19378.99
12/18/2017 23:58:00,19039.01
12/19/2017 23:58:00,17838.73
12/20/2017 23:58:00,16496.89
12/21/2017 23:58:00,15758.8
12/22/2017 23:58:00,14210.57
12/23/2017 23:58:00,15075.89
12/24/2017 23:58:00,14221.94
12/25/2017 23:58:00,14171.98
12/26/2017 23:58:00,15790.88
12/27/2017 23:58:00,15367.08
12/28/2017 23:58:00,14450.01
12/29/2017 23:58:00,14565.05
12/30/2017 23:58:00,12839.99
12/31/2017 23:58:00,13863.13
1/1/2018 23:58:00,13480.01
1/2/2018 23:58:00,14781.51
1/3/2018 23:58:00,15098.14
1/4/2018 23:58:00,15144.99
1/5/2018 23:58:00,16960.01
1/6/2018 23:58:00,17098.99
1/7/2018 23:58:00,16174.22
1/8/2018 23:58:00,14993.74
1/9/2018 23:58:00,14480.99
1/10/2018 23:58:00,14875.18
1/11/2018 23:58:00,13308.06
1/12/2018 23:58:00,13820
1/13/2018 23:58:00,14187.95
1/14/2018 23:58:00,13656.23
1/15/2018 23:58:00,13590
1/16/2018 23:58:00,11570.01
1/17/2018 23:58:00,11200.01
1/18/2018 23:58:00,11305.53
1/19/2018 23:58:00,11498.99
1/20/2018 23:58:00,12762.8
1/21/2018 23:58:00,11518.17
1/22/2018 23:58:00,10766.7
1/23/2018 23:58:00,10824.94
1/24/2018 23:58:00,11356.79
1/25/2018 23:58:00,11118
1/26/2018 23:58:00,11086.89
1/27/2018 23:58:00,11319
1/28/2018 23:58:00,11536
1/29/2018 23:58:00,11123.01
1/30/2018 23:58:00,9995
1/31/2018 23:58:00,10099.99
2/1/2018 23:58:00,9014.23
2/2/2018 23:58:00,8787.52
2/3/2018 23:58:00,9240
2/4/2018 23:58:00,8167.91
