Date,Open,High,Low,Close,Volume
3/15/2013 16:00:00,14539.14,14539.14,14470.5,14514.11,407768224
3/18/2013 16:00:00,14514.11,14521.59,14404.21,14452.06,119636032
3/19/2013 16:00:00,14452.06,14514.34,14382.09,14455.82,122166000
3/20/2013 16:00:00,14455.82,14546.82,14455.82,14511.73,121236928
3/21/2013 16:00:00,14511.73,14511.73,14383.02,14421.49,110454968
3/22/2013 16:00:00,14421.49,14519.95,14421.49,14512.03,101450528
3/25/2013 16:00:00,14512.03,14563.75,14395,14447.75,124838176
3/26/2013 16:00:00,14447.75,14561.54,14447.75,14559.65,96031648
3/27/2013 16:00:00,14559.65,14559.65,14439.55,14526.16,92677648
3/28/2013 16:00:00,14526.16,14585.1,14520.86,14578.54,153712192
4/1/2013 16:00:00,14578.54,14605.72,14531.48,14572.85,91396856
4/2/2013 16:00:00,14572.85,14684.49,14572.85,14662.01,98420056
4/3/2013 16:00:00,14662.01,14683.13,14525.36,14550.35,127135048
4/4/2013 16:00:00,14550.35,14625.24,14538.72,14606.11,104791936
4/5/2013 16:00:00,14606.11,14606.11,14434.43,14565.25,131254752
4/8/2013 16:00:00,14565.25,14613.48,14497.8,14613.48,106677752
4/9/2013 16:00:00,14613.48,14716.46,14598.5,14673.46,128580920
4/10/2013 16:00:00,14673.46,14826.66,14673.46,14802.24,120515640
4/11/2013 16:00:00,14802.24,14887.51,14785.36,14865.14,144573072
4/12/2013 16:00:00,14865.14,14865.21,14790.57,14865.06,119568624
4/15/2013 16:00:00,14865.06,14865.06,14598.58,14599.2,161682096
4/16/2013 16:00:00,14599.2,14761.73,14599.2,14756.78,126314808
4/17/2013 16:00:00,14756.78,14756.78,14560.81,14618.59,168013696
4/18/2013 16:00:00,14618.59,14650.26,14495.29,14537.14,158054000
4/19/2013 16:00:00,14537.14,14553.73,14444.03,14547.51,207202368
4/22/2013 16:00:00,14547.51,14588.83,14457.6,14567.17,146891904
4/23/2013 16:00:00,14567.17,14721.42,14554.29,14719.46,137321952
4/24/2013 16:00:00,14719.46,14747.42,14666.54,14676.3,138020848
4/25/2013 16:00:00,14676.3,14768.05,14665.45,14700.8,129604608
4/26/2013 16:00:00,14700.8,14743.49,14684.82,14712.55,128911360
4/29/2013 16:00:00,14712.55,14844.96,14712.55,14818.75,97055344
4/30/2013 16:00:00,14818.75,14839.8,14734.47,14839.8,148246304
5/1/2013 16:00:00,14839.8,14839.8,14687.05,14700.95,112619408
5/2/2013 16:00:00,14700.95,14834.63,14700.95,14831.58,91177744
5/3/2013 16:00:00,14831.58,15009.59,14831.58,14973.96,119891256
5/6/2013 16:00:00,14973.96,14988.87,14941.09,14968.89,116156312
5/7/2013 16:00:00,14968.89,15056.67,14968.89,15056.2,117230704
5/8/2013 16:00:00,15056.2,15106.81,15021.87,15105.12,113510240
5/9/2013 16:00:00,15105.12,15144.83,15046.87,15082.62,97842448
5/10/2013 16:00:00,15082.62,15118.49,15038.18,15118.49,98980144
5/13/2013 16:00:00,15113.42,15113.42,15053.46,15091.68,94281256
5/14/2013 16:00:00,15092.15,15219.55,15089.3,15215.25,124592280
5/15/2013 16:00:00,15211.87,15301.34,15175.39,15275.69,124027040
5/16/2013 16:00:00,15273.92,15302.49,15215.82,15233.22,145094736
5/17/2013 16:00:00,15234.75,15357.4,15234.75,15354.4,175753248
5/20/2013 16:00:00,15348.33,15391.84,15314.15,15335.28,116424320
5/21/2013 16:00:00,15334.97,15434.5,15325.68,15387.58,122966824
5/22/2013 16:00:00,15387.12,15542.4,15265.96,15307.17,171845952
5/23/2013 16:00:00,15300.57,15348.41,15180.23,15294.5,148814800
5/24/2013 16:00:00,15290.74,15306.71,15199.63,15303.1,105655408
5/28/2013 16:00:00,15307.33,15521.49,15307.33,15409.39,130683136
5/29/2013 16:00:00,15399.94,15400.25,15229.53,15302.8,114020584
5/30/2013 16:00:00,15306.02,15398.7,15280.99,15324.53,121148976
5/31/2013 16:00:00,15322.22,15392.38,15115.57,15115.57,208815104
6/3/2013 16:00:00,15123.55,15254.11,15123.55,15254.03,147977392
6/4/2013 16:00:00,15255.22,15304.98,15100.78,15177.54,134278496
6/5/2013 16:00:00,15168.1,15168.63,14945.57,14960.59,141400848
6/6/2013 16:00:00,14955.45,15040.62,14844.22,15040.62,140407952
6/7/2013 16:00:00,15044.46,15255.58,15044.46,15248.12,137382944
6/10/2013 16:00:00,15247.81,15300.64,15211.25,15238.59,94245072
6/11/2013 16:00:00,15231.38,15251.07,15086.09,15122.02,101612560
6/12/2013 16:00:00,15130.39,15241.28,14981.21,14995.23,105772912
6/13/2013 16:00:00,14992.54,15202.27,14953.45,15176.08,104486128
6/14/2013 16:00:00,15178.08,15205.92,15044.8,15070.18,107433832
6/17/2013 16:00:00,15078.71,15261.71,15078.71,15179.85,139252128
6/18/2013 16:00:00,15186.3,15340.09,15186.3,15318.23,99214416
6/19/2013 16:00:00,15315.47,15322.07,15112.11,15112.19,111382152
6/20/2013 16:00:00,15105.51,15105.51,14732.03,14758.32,172631856
6/21/2013 16:00:00,14760.62,14858.56,14688.43,14799.4,420075200
6/24/2013 16:00:00,14795.79,14795.79,14551.27,14659.56,158666976
6/25/2013 16:00:00,14669.69,14812.03,14669.69,14760.31,135941920
6/26/2013 16:00:00,14769.99,14938.98,14769.68,14910.14,133231040
6/27/2013 16:00:00,14921.28,15075.01,14921.28,15024.49,113648928
6/28/2013 16:00:00,15016.58,15034.63,14884.8,14909.6,230001216
7/1/2013 16:00:00,14911.6,15083.28,14911.6,14974.96,120572440
7/2/2013 16:00:00,14973.04,15049.22,14870.51,14932.41,116606776
7/3/2013 16:00:00,14923.73,15025.9,14858.93,14988.55,60998272
7/5/2013 16:00:00,14995.46,15137.51,14971.2,15135.84,94564048
7/8/2013 16:00:00,15137.22,15262.72,15137.22,15224.69,136823840
7/9/2013 16:00:00,15228.46,15320.42,15228.46,15300.34,109265856
7/10/2013 16:00:00,15298.03,15348.95,15258.89,15291.66,105045248
7/11/2013 16:00:00,15298,15483.55,15298,15460.92,124952992
7/12/2013 16:00:00,15460.69,15498.39,15410.27,15464.3,130140272
7/15/2013 16:00:00,15459.69,15509.48,15455.77,15484.26,99433680
7/16/2013 16:00:00,15485.03,15498.16,15415.71,15451.85,105972896
7/17/2013 16:00:00,15456.92,15502,15438.12,15470.52,126237936
7/18/2013 16:00:00,15465.91,15589.4,15465.91,15548.54,136270480
7/19/2013 16:00:00,15524.27,15544.55,15491.96,15543.74,229264144
7/22/2013 16:00:00,15543.97,15576.21,15516.2,15545.55,130819336
7/23/2013 16:00:00,15547,15604.22,15544.06,15567.74,98694896
7/24/2013 16:00:00,15576.69,15602.6,15496.84,15542.24,99320208
7/25/2013 16:00:00,15539.17,15560.33,15455.59,15555.61,103259632
7/26/2013 16:00:00,15547.85,15560.97,15405.16,15558.83,94881200
7/29/2013 16:00:00,15557.14,15557.14,15482.27,15521.97,87239224
7/30/2013 16:00:00,15534.49,15593.91,15479.13,15520.59,117552248
7/31/2013 16:00:00,15528.57,15634.32,15492.96,15499.54,145124144
8/1/2013 16:00:00,15503.85,15650.69,15503.85,15628.02,111044024
8/2/2013 16:00:00,15627.56,15658.43,15558.68,15658.36,104838024
8/5/2013 16:00:00,15651.98,15655.21,15584.83,15612.13,76845624
8/6/2013 16:00:00,15608.44,15608.44,15473.4,15518.74,87730416
8/7/2013 16:00:00,15516.21,15516.21,15421.75,15470.67,88428672
8/8/2013 16:00:00,15477.27,15557.12,15418.6,15498.32,90990168
8/9/2013 16:00:00,15496.63,15507.76,15346.65,15425.51,81179648
8/12/2013 16:00:00,15415.22,15441.75,15359.93,15419.68,78060688
8/13/2013 16:00:00,15420.68,15504.14,15342.34,15451.01,84791296
8/14/2013 16:00:00,15447.71,15453.08,15316.62,15337.66,91029400
8/15/2013 16:00:00,15332.71,15332.71,15094.03,15112.19,128340096
8/16/2013 16:00:00,15112.57,15139.77,15054.38,15081.47,151616080
8/19/2013 16:00:00,15076.79,15106.39,15005.42,15010.74,111655112
8/20/2013 16:00:00,15011.82,15074.92,14992.16,15002.99,102344256
8/21/2013 16:00:00,14993.81,15019.7,14880.84,14897.55,98341448
8/22/2013 16:00:00,14908.6,14989.12,14899,14963.74,153487168
8/23/2013 16:00:00,14988.78,15025.56,14931.24,15010.51,131855224
8/26/2013 16:00:00,15014.58,15049.98,14945.24,14946.46,102820920
8/27/2013 16:00:00,14939.25,14939.25,14765.42,14776.13,118606312
8/28/2013 16:00:00,14770.99,14867.4,14760.41,14824.51,104623512
8/29/2013 16:00:00,14817.91,14916.01,14792.11,14840.95,93171552
8/30/2013 16:00:00,14844.1,14848.24,14762.35,14810.31,135849952
9/3/2013 16:00:00,14801.55,14933.35,14777.48,14833.96,142526320
9/4/2013 16:00:00,14832.42,14956.74,14799.09,14930.87,122148896
9/5/2013 16:00:00,14929.49,14987.47,14923.27,14937.48,101007592
9/6/2013 16:00:00,14941.55,15009.84,14789.4,14922.5,108414184
9/9/2013 16:00:00,14927.19,15088.41,14927.19,15063.12,90662528
9/10/2013 16:00:00,15067.23,15192.13,15067.23,15191.06,103197320
9/11/2013 16:00:00,15194.13,15326.6,15194.13,15326.6,102087240
9/12/2013 16:00:00,15327.14,15345.32,15283.26,15300.64,99758208
9/13/2013 16:00:00,15312.86,15380.97,15312.86,15376.06,90894960
9/16/2013 16:00:00,15381.36,15549.87,15381.36,15494.78,105735040
9/17/2013 16:00:00,15503.15,15555.07,15503.15,15529.73,104479808
9/18/2013 16:00:00,15533.03,15709.58,15470.16,15676.94,145404800
9/19/2013 16:00:00,15677.86,15695.89,15625.45,15636.55,116281184
9/20/2013 16:00:00,15635.09,15654.77,15448.09,15451.09,379652544
9/23/2013 16:00:00,15452.31,15466.95,15368.25,15401.38,94919664
9/24/2013 16:00:00,15402.54,15433.75,15327.14,15334.59,85428304
9/25/2013 16:00:00,15339.02,15372.48,15253.16,15273.26,81886144
9/26/2013 16:00:00,15274.42,15387.19,15274.42,15328.3,79053032
9/27/2013 16:00:00,15317.45,15317.45,15211.81,15258.24,95662080
9/30/2013 16:00:00,15249.82,15249.82,15086.71,15129.67,122325544
10/1/2013 16:00:00,15132.49,15208.4,15110.34,15191.7,82455248
10/2/2013 16:00:00,15182.65,15182.65,15044.71,15133.14,86094216
10/3/2013 16:00:00,15127.23,15127.23,14947.03,14996.48,91298824
10/4/2013 16:00:00,14994.68,15083.99,14972.33,15072.58,75101624
10/7/2013 16:00:00,15069.3,15069.3,14920.83,14936.24,79619016
10/8/2013 16:00:00,14938.04,14938.04,14773.47,14776.53,102691304
10/9/2013 16:00:00,14778.19,14852.5,14719.43,14802.98,103191688
10/10/2013 16:00:00,14806.39,15126.07,14806.39,15126.07,106544824
10/11/2013 16:00:00,15126.52,15237.3,15100.13,15237.11,85725024
10/14/2013 16:00:00,15231.33,15309.48,15136.38,15301.26,81424568
10/15/2013 16:00:00,15300.3,15301.91,15161.33,15168.01,91440360
10/16/2013 16:00:00,15170.7,15374.15,15170.7,15373.83,92847608
10/17/2013 16:00:00,15369.46,15376.11,15229.02,15371.65,108489792
10/18/2013 16:00:00,15371.71,15412.97,15321.81,15399.65,156661152
10/21/2013 16:00:00,15401.32,15410.18,15362.66,15392.2,93465384
10/22/2013 16:00:00,15394.22,15518.1,15394.22,15467.66,107029840
10/23/2013 16:00:00,15465.34,15465.66,15366.19,15413.33,90628664
10/24/2013 16:00:00,15414.87,15528.63,15414.13,15509.21,89240472
10/25/2013 16:00:00,15523.72,15570.6,15512.96,15570.28,109898608
10/28/2013 16:00:00,15569.19,15599.09,15533.48,15568.93,92761360
10/29/2013 16:00:00,15572.21,15683.08,15572.21,15680.35,86600480
10/30/2013 16:00:00,15680.74,15721,15574.52,15618.76,79166368
10/31/2013 16:00:00,15619.92,15651.86,15544.69,15545.75,114052672
11/1/2013 16:00:00,15558.01,15649.4,15543.25,15615.55,101828656
11/4/2013 16:00:00,15621.2,15658.9,15588.48,15639.12,71196936
11/5/2013 16:00:00,15631.22,15651.89,15522.18,15618.22,91891168
11/6/2013 16:00:00,15628.72,15750.29,15628.72,15746.88,109203176
11/7/2013 16:00:00,15751.31,15797.68,15586.33,15593.98,103855696
11/8/2013 16:00:00,15591.54,15764.29,15579.35,15761.78,101996168
11/11/2013 16:00:00,15759.28,15791.45,15737.22,15783.1,58855308
11/12/2013 16:00:00,15773.15,15793.38,15708.29,15750.67,79259520
11/13/2013 16:00:00,15739.5,15822.98,15672,15821.63,92452312
11/14/2013 16:00:00,15806.22,15884.99,15798.74,15876.22,123855784
11/15/2013 16:00:00,15876.16,15962.98,15875.9,15961.7,126457296
11/18/2013 16:00:00,15962.72,16030.28,15942.17,15976.02,94858800
11/19/2013 16:00:00,15974.06,16025.85,15943.78,15967.03,84568216
11/20/2013 16:00:00,15971.2,16016.85,15865.37,15900.82,84348304
11/21/2013 16:00:00,15908.07,16016.04,15908.07,16009.99,79001984
11/22/2013 16:00:00,16008.71,16068.78,15976.27,16064.77,80997576
11/25/2013 16:00:00,16072.09,16109.63,16055.46,16072.54,94040992
11/26/2013 16:00:00,16070.93,16120.25,16070.93,16072.8,107454296
11/27/2013 16:00:00,16073.37,16107.99,16057.34,16097.33,65728944
11/29/2013 16:00:00,16105.16,16174.51,16074.14,16086.41,69185200
12/2/2013 16:00:00,16087.12,16098,15986.23,16008.77,92587528
12/3/2013 16:00:00,16004.72,16004.72,15859.68,15914.62,103912224
12/4/2013 16:00:00,15910.51,15960.36,15791.29,15889.77,111176752
12/5/2013 16:00:00,15886.5,15896.19,15809.37,15821.51,128078480
12/6/2013 16:00:00,15825.55,16022.35,15825.55,16020.2,98262336
12/9/2013 16:00:00,16019.49,16058.4,16015.29,16025.53,91807832
12/10/2013 16:00:00,16024.12,16029.06,15969.53,15973.13,79419928
12/11/2013 16:00:00,15970.75,15997.22,15827.7,15843.53,107169592
12/12/2013 16:00:00,15844.82,15845.11,15703.79,15739.43,105874168
12/13/2013 16:00:00,15745.66,15792.8,15717.92,15755.36,83179152
12/16/2013 16:00:00,15759.6,15930.31,15759.6,15884.57,101472568
12/17/2013 16:00:00,15884.06,15917.96,15836.45,15875.26,101487408
12/18/2013 16:00:00,15876.57,16173.04,15808.92,16167.97,129621880
12/19/2013 16:00:00,16162.51,16194.72,16121.54,16179.08,94979832
12/20/2013 16:00:00,16178.57,16287.84,16178.57,16221.14,285189600
12/23/2013 16:00:00,16225.25,16318.11,16225.25,16294.61,78929776
12/24/2013 16:00:00,16295.7,16360.6,16295.7,16357.55,33641476
12/26/2013 16:00:00,16370.97,16483,16370.97,16479.88,50158296
12/27/2013 16:00:00,16486.37,16529.01,16461.23,16478.41,47227168
12/30/2013 16:00:00,16484.51,16504.35,16476.87,16504.29,54223736
12/31/2013 16:00:00,16512.38,16588.25,16511.48,16576.66,78763168
1/2/2014 16:00:00,16572.17,16573.07,16416.49,16441.35,80964640
1/3/2014 16:00:00,16456.89,16518.74,16439.3,16469.99,72770280
1/6/2014 16:00:00,16474.04,16532.99,16405.52,16425.1,89378176
1/7/2014 16:00:00,16429.02,16562.32,16429.02,16530.94,81273936
1/8/2014 16:00:00,16527.66,16528.88,16416.69,16462.74,103262464
1/9/2014 16:00:00,16471.41,16525.35,16378.61,16444.76,83990464
1/10/2014 16:00:00,16453.62,16487.65,16379.02,16437.05,85190832
1/13/2014 16:00:00,16434.03,16453.13,16240.6,16257.94,111677304
1/14/2014 16:00:00,16261.99,16373.92,16260.83,16373.86,98606496
1/15/2014 16:00:00,16378.03,16505.28,16376.78,16481.94,101132128
1/16/2014 16:00:00,16477.7,16477.7,16375.56,16417.01,87372416
1/17/2014 16:00:00,16408.02,16495.26,16378.8,16458.56,184970544
1/21/2014 16:00:00,16459.27,16520.6,16316.25,16414.44,111565088
1/22/2014 16:00:00,16420.48,16453.49,16332.98,16373.34,87568184
1/23/2014 16:00:00,16371.99,16372.96,16140.58,16197.35,100544416
1/24/2014 16:00:00,16203.29,16203.29,15879.11,15879.11,141447792
1/27/2014 16:00:00,15879.05,15942.77,15783.55,15837.88,127535408
1/28/2014 16:00:00,15840.84,15945.89,15840.84,15928.56,89113136
1/29/2014 16:00:00,15927.08,15927.08,15708.98,15738.79,109588416
1/30/2014 16:00:00,15743.03,15907.53,15733.27,15848.61,92095104
1/31/2014 16:00:00,15847.19,15847.19,15617.55,15698.85,137092352
2/3/2014 16:00:00,15697.69,15708.54,15356.17,15372.8,151048704
2/4/2014 16:00:00,15372.93,15481.85,15356.62,15445.24,124106544
2/5/2014 16:00:00,15443,15478.21,15340.69,15440.23,105125896
2/6/2014 16:00:00,15443.83,15632.09,15443,15628.53,106979688
2/7/2014 16:00:00,15630.64,15798.51,15625.53,15794.08,105782496
2/10/2014 16:00:00,15793.63,15801.79,15733.69,15801.79,84108640
2/11/2014 16:00:00,15804.17,16027.19,15803.4,15994.77,95928328
2/12/2014 16:00:00,15993.04,16036.56,15928.75,15963.94,77305536
2/13/2014 16:00:00,15946.99,16039.37,15863.25,16027.59,99466752
2/14/2014 16:00:00,16018.08,16175.55,15985.39,16154.39,84064840
2/18/2014 16:00:00,16153.97,16167.33,16107.04,16130.4,91252872
2/19/2014 16:00:00,16126.23,16225.72,16031.66,16040.56,80564720
2/20/2014 16:00:00,16044.15,16161.64,16006.59,16133.23,77717928
2/21/2014 16:00:00,16135.92,16191.92,16093.8,16103.3,126582640
2/24/2014 16:00:00,16102.27,16300.04,16102.27,16207.14,244575984
2/25/2014 16:00:00,16207.34,16254.26,16147.25,16179.66,99469224
2/26/2014 16:00:00,16180.36,16252.35,16155.86,16198.41,93984552
2/27/2014 16:00:00,16197.7,16276.28,16159.81,16272.65,97644136
2/28/2014 16:00:00,16273.23,16398.95,16226.09,16321.71,122110544
3/3/2014 16:00:00,16321.71,16321.71,16071.25,16168.03,92760128
3/4/2014 16:00:00,16169.32,16419.49,16169.32,16395.88,96119256
3/5/2014 16:00:00,16395.88,16406.55,16343.96,16360.18,73975344
3/6/2014 16:00:00,16360.56,16450.17,16360.56,16421.89,75901024
3/7/2014 16:00:00,16424.53,16505.7,16398.86,16452.72,80685024
3/10/2014 16:00:00,16453.1,16453.1,16334.2,16418.68,68208472
3/11/2014 16:00:00,16419.39,16460.33,16325.17,16351.25,78150832
3/12/2014 16:00:00,16350.67,16364.74,16260.03,16340.08,77898536
3/13/2014 16:00:00,16341.55,16405.07,16084.1,16108.89,86165216
3/14/2014 16:00:00,16106.32,16165.05,16046.99,16065.67,85660848
3/17/2014 16:00:00,16066.37,16270.34,16066.37,16247.22,88926592
3/18/2014 16:00:00,16245.93,16369.94,16245.93,16336.19,79145432
3/19/2014 16:00:00,16335.71,16363.32,16126.29,16222.17,90113880
3/20/2014 16:00:00,16221.98,16353.98,16160.33,16331.05,91530688
3/21/2014 16:00:00,16332.69,16456.45,16290.79,16302.77,353669856
3/24/2014 16:00:00,16303.28,16380.51,16215.56,16276.69,110620600
3/25/2014 16:00:00,16279.2,16407.18,16279.2,16367.88,89111352
3/26/2014 16:00:00,16370.71,16466.04,16268.99,16268.99,92767096
3/27/2014 16:00:00,16268.67,16300.94,16191.79,16264.23,93647448
3/28/2014 16:00:00,16267.77,16414.86,16267.77,16323.06,86374512
3/31/2014 16:00:00,16324.22,16480.85,16324.22,16457.66,104513696
4/1/2014 16:00:00,16458.05,16565.73,16457.6,16532.61,88007112
4/2/2014 16:00:00,16532.8,16588.19,16506.6,16573,78122360
4/3/2014 16:00:00,16572.36,16604.15,16527.6,16572.55,77219600
4/4/2014 16:00:00,16576.02,16631.63,16392.77,16412.71,104354208
4/7/2014 16:00:00,16414.15,16421.38,16244.01,16245.87,116540728
4/8/2014 16:00:00,16245.16,16296.86,16180.28,16256.14,98511400
4/9/2014 16:00:00,16256.37,16438.82,16256.37,16437.18,91545984
4/10/2014 16:00:00,16437.24,16456.12,16153.34,16170.22,112550248
4/11/2014 16:00:00,16168.87,16168.87,16015.32,16026.75,119551968
4/14/2014 16:00:00,16028.29,16184.76,16028.29,16173.24,90023712
4/15/2014 16:00:00,16173.49,16272.95,16063.2,16262.56,97851264
4/16/2014 16:00:00,16266.23,16424.85,16266.23,16424.85,94647984
4/17/2014 16:00:00,16424.14,16460.49,16368.14,16408.54,136194960
4/21/2014 16:00:00,16408.92,16459.78,16402.08,16449.25,79504992
4/22/2014 16:00:00,16449.38,16565.71,16449.38,16514.37,84827256
4/23/2014 16:00:00,16513.73,16525.99,16477.28,16501.65,76825752
4/24/2014 16:00:00,16503.39,16541.26,16452.3,16501.65,80344224
4/25/2014 16:00:00,16503.26,16503.26,16333.78,16361.46,90631888
4/28/2014 16:00:00,16363.2,16500.37,16312.66,16448.74,105514184
4/29/2014 16:00:00,16451.18,16559.39,16451.18,16535.37,71235424
4/30/2014 16:00:00,16534.86,16592.28,16510.87,16580.84,92971472
5/1/2014 16:00:00,16580.26,16604.79,16525.25,16558.87,75627352
5/2/2014 16:00:00,16562.34,16620.06,16488.31,16512.89,78909792
5/5/2014 16:00:00,16509.75,16547.92,16377.09,16530.55,70329312
5/6/2014 16:00:00,16529.85,16529.85,16399.99,16401.02,74336168
5/7/2014 16:00:00,16401.66,16522.94,16357.35,16518.54,93866144
5/8/2014 16:00:00,16518.16,16622.95,16502.01,16550.97,75615312
5/9/2014 16:00:00,16551.23,16588.77,16498.71,16583.34,75016848
5/12/2014 16:00:00,16584.82,16704.84,16584.82,16695.47,71553672
5/13/2014 16:00:00,16695.92,16735.51,16695.92,16715.44,71336152
5/14/2014 16:00:00,16716.08,16717.56,16595,16613.97,71969088
5/15/2014 16:00:00,16613.52,16622.9,16397.46,16446.81,106617008
5/16/2014 16:00:00,16447.32,16498.99,16414.32,16491.31,119326760
5/19/2014 16:00:00,16490.35,16526.26,16442.12,16511.86,82184256
5/20/2014 16:00:00,16511.22,16511.22,16341.3,16374.31,75148720
5/21/2014 16:00:00,16376.17,16544.6,16376.17,16533.06,76728896
5/22/2014 16:00:00,16532.74,16565.39,16489.61,16543.08,59245928
5/23/2014 16:00:00,16544.49,16613.07,16544.49,16606.27,61336432
5/27/2014 16:00:00,16607.42,16688.69,16607.42,16675.5,80871200
5/28/2014 16:00:00,16674.98,16674.98,16620.22,16633.18,62480324
5/29/2014 16:00:00,16637.74,16698.74,16620.43,16698.74,55495888
5/30/2014 16:00:00,16697.33,16721.22,16648.85,16717.17,105185720
6/2/2014 16:00:00,16716.85,16756.64,16682.07,16743.63,57562204
6/3/2014 16:00:00,16736.7,16736.7,16690.01,16722.34,67828736
6/4/2014 16:00:00,16720,16742.91,16673.65,16737.53,65565640
6/5/2014 16:00:00,16739.14,16845.81,16709.95,16836.11,70459912
6/6/2014 16:00:00,16839.64,16924.28,16839.64,16924.28,80529088
6/9/2014 16:00:00,16926.08,16970.17,16912.92,16943.1,67126904
6/10/2014 16:00:00,16940.4,16946.34,16897.44,16945.92,64556464
6/11/2014 16:00:00,16943.16,16943.16,16821.85,16843.88,61863424
6/12/2014 16:00:00,16840.48,16841.57,16703.73,16734.19,72557192
6/13/2014 16:00:00,16734.64,16787.89,16718.6,16775.74,95223360
6/16/2014 16:00:00,16765.56,16802.14,16722.86,16781.01,77898976
6/17/2014 16:00:00,16779.21,16823.55,16732.91,16808.49,63534692
6/18/2014 16:00:00,16806.12,16911.41,16755.29,16906.62,73723360
6/19/2014 16:00:00,16909.9,16923.43,16858.88,16921.46,80221248
6/20/2014 16:00:00,16920.62,16978.02,16920.62,16947.08,247346624
6/23/2014 16:00:00,16946.5,16954.27,16896.09,16937.26,63635904
6/24/2014 16:00:00,16934.62,16969.7,16805.23,16818.13,80223584
6/25/2014 16:00:00,16817.68,16883.54,16799.41,16867.51,73921992
6/26/2014 16:00:00,16866.81,16872.52,16746.09,16846.13,63652824
6/27/2014 16:00:00,16846.9,16862.73,16773.84,16851.84,137692080
6/30/2014 16:00:00,16852.49,16871.27,16801.94,16826.6,90364288
7/1/2014 16:00:00,16828.53,16998.7,16828.53,16956.07,74051952
7/2/2014 16:00:00,16949.71,16986.63,16949.71,16976.24,57838088
7/3/2014 16:00:00,16979,17074.65,16979,17068.26,66795128
7/7/2014 16:00:00,17063.83,17063.83,16992.45,17024.21,61478740
7/8/2014 16:00:00,17022.09,17022.09,16874.79,16906.62,75245296
7/9/2014 16:00:00,16916.83,16998.95,16913.81,16985.61,67120216
7/10/2014 16:00:00,16980.35,16980.35,16805.38,16915.07,67510032
7/11/2014 16:00:00,16918.31,16949.46,16860.3,16943.81,60599404
7/14/2014 16:00:00,16950.93,17088.43,16950.93,17055.42,60569704
7/15/2014 16:00:00,17055.03,17120.34,17006.39,17060.68,101734856
7/16/2014 16:00:00,17061.91,17139.35,17061.91,17138.2,111503040
7/17/2014 16:00:00,17133.45,17151.56,16966.19,16976.81,99238720
7/18/2014 16:00:00,16978.16,17113.51,16977.52,17100.18,112530376
7/21/2014 16:00:00,17095.11,17095.11,16974.34,17051.73,67590256
7/22/2014 16:00:00,17054.97,17133.43,17040.13,17113.54,77958672
7/23/2014 16:00:00,17117.01,17121.05,17058.05,17086.63,73444904
7/24/2014 16:00:00,17092.02,17119.83,17061.07,17083.8,66387656
7/25/2014 16:00:00,17079.5,17082.33,16915.65,16960.57,67289448
7/28/2014 16:00:00,16956.91,17001.38,16877.72,16982.59,66187280
7/29/2014 16:00:00,16984.33,17056.46,16912.11,16912.11,75984024
7/30/2014 16:00:00,16920.11,16983.94,16817.16,16880.36,77746376
7/31/2014 16:00:00,16869.63,16869.63,16563.3,16563.3,101667912
8/1/2014 16:00:00,16561.7,16584.75,16437.07,16493.37,84856016
8/4/2014 16:00:00,16493.72,16596.22,16447.2,16569.28,76255888
8/5/2014 16:00:00,16559.97,16559.97,16369.55,16429.47,76627472
8/6/2014 16:00:00,16425.1,16490.7,16372.32,16443.34,78599736
8/7/2014 16:00:00,16448.29,16504.35,16333.78,16368.27,80426808
8/8/2014 16:00:00,16369.68,16556.59,16364.22,16553.93,82415248
8/11/2014 16:00:00,16557.27,16627.99,16557.27,16569.98,65558636
8/12/2014 16:00:00,16565.55,16589.31,16518.06,16560.54,62768164
8/13/2014 16:00:00,16567.54,16670.29,16567.54,16651.8,66015424
8/14/2014 16:00:00,16657.32,16714.22,16651.67,16713.58,62370832
8/15/2014 16:00:00,16717.01,16775.27,16575.42,16662.91,109183216
8/18/2014 16:00:00,16664.45,16840.28,16664.45,16838.74,75671472
8/19/2014 16:00:00,16839.06,16929.13,16839.06,16919.59,67221264
8/20/2014 16:00:00,16910.03,16994.89,16896.55,16979.13,61963156
8/21/2014 16:00:00,16983.88,17074.59,16983.88,17039.49,65160620
8/22/2014 16:00:00,17038.27,17064.28,16984.52,17001.22,64332456
8/25/2014 16:00:00,17011.81,17124.74,17011.81,17076.87,57398744
8/26/2014 16:00:00,17079.57,17153.8,17079.57,17106.7,50706924
8/27/2014 16:00:00,17111.03,17134.6,17090.61,17122.01,61688344
8/28/2014 16:00:00,17119.06,17119.06,17018.33,17079.57,51860980
8/29/2014 16:00:00,17083.42,17110.42,17035.38,17098.45,81501816
9/2/2014 16:00:00,17097.42,17113.51,17009.07,17067.56,64818400
9/3/2014 16:00:00,17067.24,17151.89,17060.21,17078.28,62765028
9/4/2014 16:00:00,17083.61,17161.55,17030.12,17069.58,68119632
9/5/2014 16:00:00,17065.89,17137.36,17009.62,17137.36,76630640
9/8/2014 16:00:00,17131.71,17137.88,17079.17,17111.42,65641748
9/9/2014 16:00:00,17110.39,17111.55,16993.29,17013.87,69032664
9/10/2014 16:00:00,17016.05,17080.27,16974.57,17068.71,76775856
9/11/2014 16:00:00,17057.41,17057.41,16983.88,17049,63652180
9/12/2014 16:00:00,17044.05,17044.05,16937.67,16987.51,82824976
