Date,Close
1/2/2013 16:00:00,3112.26
1/3/2013 16:00:00,3100.57
1/4/2013 16:00:00,3101.66
1/7/2013 16:00:00,3098.81
1/8/2013 16:00:00,3091.81
1/9/2013 16:00:00,3105.81
1/10/2013 16:00:00,3121.76
1/11/2013 16:00:00,3125.63
1/14/2013 16:00:00,3117.5
1/15/2013 16:00:00,3110.78
1/16/2013 16:00:00,3117.54
1/17/2013 16:00:00,3136
1/18/2013 16:00:00,3134.71
1/22/2013 16:00:00,3143.18
1/23/2013 16:00:00,3153.67
1/24/2013 16:00:00,3130.38
1/25/2013 16:00:00,3149.71
1/28/2013 16:00:00,3154.3
1/29/2013 16:00:00,3153.66
1/30/2013 16:00:00,3142.31
1/31/2013 16:00:00,3142.13
2/1/2013 16:00:00,3179.1
2/4/2013 16:00:00,3131.17
2/5/2013 16:00:00,3171.58
2/6/2013 16:00:00,3168.48
2/7/2013 16:00:00,3165.13
2/8/2013 16:00:00,3193.87
2/11/2013 16:00:00,3192
2/12/2013 16:00:00,3186.49
2/13/2013 16:00:00,3196.88
2/14/2013 16:00:00,3198.66
2/15/2013 16:00:00,3192.03
2/19/2013 16:00:00,3213.6
2/20/2013 16:00:00,3164.41
2/21/2013 16:00:00,3131.49
2/22/2013 16:00:00,3161.82
2/25/2013 16:00:00,3116.25
2/26/2013 16:00:00,3129.65
2/27/2013 16:00:00,3162.26
2/28/2013 16:00:00,3160.19
3/1/2013 16:00:00,3169.74
3/4/2013 16:00:00,3182.03
3/5/2013 16:00:00,3224.13
3/6/2013 16:00:00,3222.37
3/7/2013 16:00:00,3232.09
3/8/2013 16:00:00,3244.37
3/11/2013 16:00:00,3252.87
3/12/2013 16:00:00,3242.32
3/13/2013 16:00:00,3245.12
3/14/2013 16:00:00,3258.93
3/15/2013 16:00:00,3249.07
3/18/2013 16:00:00,3237.59
3/19/2013 16:00:00,3229.1
3/20/2013 16:00:00,3254.19
3/21/2013 16:00:00,3222.6
3/22/2013 16:00:00,3245
3/25/2013 16:00:00,3235.3
3/26/2013 16:00:00,3252.48
3/27/2013 16:00:00,3256.52
3/28/2013 16:00:00,3267.52
4/1/2013 16:00:00,3239.17
4/2/2013 16:00:00,3254.86
4/3/2013 16:00:00,3218.6
4/4/2013 16:00:00,3224.98
4/5/2013 16:00:00,3203.86
4/8/2013 16:00:00,3222.25
4/9/2013 16:00:00,3237.86
4/10/2013 16:00:00,3297.25
4/11/2013 16:00:00,3300.16
4/12/2013 16:00:00,3294.95
4/15/2013 16:00:00,3216.49
4/16/2013 16:00:00,3264.63
4/17/2013 16:00:00,3204.67
4/18/2013 16:00:00,3166.36
4/19/2013 16:00:00,3206.06
4/22/2013 16:00:00,3233.55
4/23/2013 16:00:00,3269.33
4/24/2013 16:00:00,3269.65
4/25/2013 16:00:00,3289.99
4/26/2013 16:00:00,3279.26
4/29/2013 16:00:00,3307.02
4/30/2013 16:00:00,3328.79
5/1/2013 16:00:00,3299.13
5/2/2013 16:00:00,3340.62
5/3/2013 16:00:00,3378.63
5/6/2013 16:00:00,3392.97
5/7/2013 16:00:00,3396.63
5/8/2013 16:00:00,3413.27
5/9/2013 16:00:00,3409.17
5/10/2013 16:00:00,3436.58
5/13/2013 16:00:00,3438.79
5/14/2013 16:00:00,3462.61
5/15/2013 16:00:00,3471.62
5/16/2013 16:00:00,3465.24
5/17/2013 16:00:00,3498.97
5/20/2013 16:00:00,3496.43
5/21/2013 16:00:00,3502.12
5/22/2013 16:00:00,3463.3
5/23/2013 16:00:00,3459.42
5/24/2013 16:00:00,3459.14
5/28/2013 16:00:00,3488.89
5/29/2013 16:00:00,3467.52
5/30/2013 16:00:00,3491.3
5/31/2013 16:00:00,3455.91
6/3/2013 16:00:00,3465.37
6/4/2013 16:00:00,3445.26
6/5/2013 16:00:00,3401.48
6/6/2013 16:00:00,3424.05
6/7/2013 16:00:00,3469.22
6/10/2013 16:00:00,3473.77
6/11/2013 16:00:00,3436.95
6/12/2013 16:00:00,3400.43
6/13/2013 16:00:00,3445.37
6/14/2013 16:00:00,3423.56
6/17/2013 16:00:00,3452.13
6/18/2013 16:00:00,3482.18
6/19/2013 16:00:00,3443.2
6/20/2013 16:00:00,3364.64
6/21/2013 16:00:00,3357.25
6/24/2013 16:00:00,3320.76
6/25/2013 16:00:00,3347.89
6/26/2013 16:00:00,3376.22
6/27/2013 16:00:00,3401.86
6/28/2013 16:00:00,3403.25
7/1/2013 16:00:00,3434.49
7/2/2013 16:00:00,3433.4
7/3/2013 16:00:00,3443.67
7/5/2013 16:00:00,3479.38
7/8/2013 16:00:00,3484.83
7/9/2013 16:00:00,3504.26
7/10/2013 16:00:00,3520.76
7/11/2013 16:00:00,3578.3
7/12/2013 16:00:00,3600.08
7/15/2013 16:00:00,3607.49
7/16/2013 16:00:00,3598.5
7/17/2013 16:00:00,3610
7/18/2013 16:00:00,3611.28
7/19/2013 16:00:00,3587.61
7/22/2013 16:00:00,3600.39
7/23/2013 16:00:00,3579.27
7/24/2013 16:00:00,3579.6
7/25/2013 16:00:00,3605.19
7/26/2013 16:00:00,3613.16
7/29/2013 16:00:00,3599.14
7/30/2013 16:00:00,3616.47
7/31/2013 16:00:00,3626.37
8/1/2013 16:00:00,3675.74
8/2/2013 16:00:00,3689.59
8/5/2013 16:00:00,3692.95
8/6/2013 16:00:00,3665.77
8/7/2013 16:00:00,3654.01
8/8/2013 16:00:00,3669.12
8/9/2013 16:00:00,3660.11
8/12/2013 16:00:00,3669.95
8/13/2013 16:00:00,3684.44
8/14/2013 16:00:00,3669.27
8/15/2013 16:00:00,3606.12
8/16/2013 16:00:00,3602.78
8/19/2013 16:00:00,3589.09
8/20/2013 16:00:00,3613.59
8/21/2013 16:00:00,3599.79
8/22/2013 16:00:00,3638.71
8/23/2013 16:00:00,3657.79
8/26/2013 16:00:00,3657.57
8/27/2013 16:00:00,3578.52
8/28/2013 16:00:00,3593.35
8/29/2013 16:00:00,3620.3
8/30/2013 16:00:00,3589.87
9/3/2013 16:00:00,3612.61
9/4/2013 16:00:00,3649.04
9/5/2013 16:00:00,3658.78
9/6/2013 16:00:00,3660.01
9/9/2013 16:00:00,3706.18
9/10/2013 16:00:00,3729.02
9/11/2013 16:00:00,3725.01
9/12/2013 16:00:00,3715.97
9/13/2013 16:00:00,3722.18
9/16/2013 16:00:00,3717.85
9/17/2013 16:00:00,3745.7
9/18/2013 16:00:00,3783.64
9/19/2013 16:00:00,3789.38
9/20/2013 16:00:00,3774.73
9/23/2013 16:00:00,3765.29
9/24/2013 16:00:00,3768.25
9/25/2013 16:00:00,3761.1
9/26/2013 16:00:00,3787.43
9/27/2013 16:00:00,3781.59
9/30/2013 16:00:00,3771.48
10/1/2013 16:00:00,3817.98
10/2/2013 16:00:00,3815.02
10/3/2013 16:00:00,3774.34
10/4/2013 16:00:00,3807.75
10/7/2013 16:00:00,3770.38
10/8/2013 16:00:00,3694.83
10/9/2013 16:00:00,3677.78
10/10/2013 16:00:00,3760.75
10/11/2013 16:00:00,3791.87
10/14/2013 16:00:00,3815.27
10/15/2013 16:00:00,3794.01
10/16/2013 16:00:00,3839.43
