Date,Close
1/1/2013 23:58:00,0.96227867
1/2/2013 23:58:00,0.95347063
1/3/2013 23:58:00,0.95684623
1/4/2013 23:58:00,0.9543806
1/5/2013 23:58:00,0.95465393
1/6/2013 23:58:00,0.95308896
1/7/2013 23:58:00,0.95120327
1/8/2013 23:58:00,0.95122136
1/9/2013 23:58:00,0.95216331
1/10/2013 23:58:00,0.94500094
1/11/2013 23:58:00,0.949307
1/12/2013 23:58:00,0.94948727
1/13/2013 23:58:00,0.94931601
1/14/2013 23:58:00,0.94681727
1/15/2013 23:58:00,0.94652153
1/16/2013 23:58:00,0.94732853
1/17/2013 23:58:00,0.94833472
1/18/2013 23:58:00,0.95210892
1/19/2013 23:58:00,0.95192765
1/20/2013 23:58:00,0.95219958
1/21/2013 23:58:00,0.95120327
1/22/2013 23:58:00,0.94679038
1/23/2013 23:58:00,0.94904573
1/24/2013 23:58:00,0.95734088
1/25/2013 23:58:00,0.95941667
1/26/2013 23:58:00,0.95969289
1/27/2013 23:58:00,0.96044872
1/28/2013 23:58:00,0.95956397
1/29/2013 23:58:00,0.95565749
1/30/2013 23:58:00,0.95998771
1/31/2013 23:58:00,0.95868085
2/1/2013 23:58:00,0.9610764
2/2/2013 23:58:00,0.9610764
2/3/2013 23:58:00,0.95950873
2/4/2013 23:58:00,0.95774432
2/5/2013 23:58:00,0.96274188
2/6/2013 23:58:00,0.96936797
2/7/2013 23:58:00,0.97245993
2/8/2013 23:58:00,0.96927401
2/9/2013 23:58:00,0.96927401
2/10/2013 23:58:00,0.96880449
2/11/2013 23:58:00,0.97456388
2/12/2013 23:58:00,0.96718346
2/13/2013 23:58:00,0.96595958
2/14/2013 23:58:00,0.96553055
2/15/2013 23:58:00,0.9706853
2/16/2013 23:58:00,0.9706853
2/17/2013 23:58:00,0.97107177
2/18/2013 23:58:00,0.96974398
2/19/2013 23:58:00,0.96693096
2/20/2013 23:58:00,0.97589538
2/21/2013 23:58:00,0.97192119
2/22/2013 23:58:00,0.96908615
2/23/2013 23:58:00,0.96889836
2/24/2013 23:58:00,0.97172286
2/25/2013 23:58:00,0.97437396
2/26/2013 23:58:00,0.97766045
2/27/2013 23:58:00,0.97809076
2/28/2013 23:58:00,0.97904836
3/1/2013 23:58:00,0.98010389
3/2/2013 23:58:00,0.9799118
3/3/2013 23:58:00,0.98127723
3/4/2013 23:58:00,0.98019996
3/5/2013 23:58:00,0.97405127
3/6/2013 23:58:00,0.97789947
3/7/2013 23:58:00,0.97389949
