Date,Close
1/1/2013 23:58:00,30.3372
1/2/2013 23:58:00,30.1576
1/3/2013 23:58:00,30.2788
1/4/2013 23:58:00,30.339
1/5/2013 23:58:00,30.338
1/6/2013 23:58:00,30.2855
1/7/2013 23:58:00,30.3217
1/8/2013 23:58:00,30.2702
1/9/2013 23:58:00,30.3268
1/10/2013 23:58:00,30.1014
1/11/2013 23:58:00,30.2375
1/12/2013 23:58:00,29.373
1/13/2013 23:58:00,30.2646
1/14/2013 23:58:00,30.1403
1/15/2013 23:58:00,30.2967
1/16/2013 23:58:00,30.343
1/17/2013 23:58:00,30.1551
1/18/2013 23:58:00,30.264
1/19/2013 23:58:00,30.255
1/20/2013 23:58:00,30.2791
1/21/2013 23:58:00,30.2523
1/22/2013 23:58:00,30.2088
1/23/2013 23:58:00,30.1551
1/24/2013 23:58:00,30.0065
1/25/2013 23:58:00,30.019
1/26/2013 23:58:00,29.248
1/27/2013 23:58:00,29.9865
1/28/2013 23:58:00,30.177
1/29/2013 23:58:00,29.9723
1/30/2013 23:58:00,30.0184
1/31/2013 23:58:00,29.9422
2/1/2013 23:58:00,29.872
2/2/2013 23:58:00,29.872
2/3/2013 23:58:00,29.865
2/4/2013 23:58:00,30.0645
2/5/2013 23:58:00,29.9422
2/6/2013 23:58:00,30.0542
2/7/2013 23:58:00,30.1557
2/8/2013 23:58:00,30.16
2/9/2013 23:58:00,30.154
2/10/2013 23:58:00,30.1712
2/11/2013 23:58:00,30.0802
2/12/2013 23:58:00,30.0259
2/13/2013 23:58:00,30
2/14/2013 23:58:00,30.0458
2/15/2013 23:58:00,30.093
2/16/2013 23:58:00,29.619
2/17/2013 23:58:00,30.0642
2/18/2013 23:58:00,30.109
2/19/2013 23:58:00,30.0412
2/20/2013 23:58:00,30.221
2/21/2013 23:58:00,30.4047
2/22/2013 23:58:00,30.362
2/23/2013 23:58:00,30.364
2/24/2013 23:58:00,30.3212
2/25/2013 23:58:00,30.5512
2/26/2013 23:58:00,30.5487
2/27/2013 23:58:00,30.4852
2/28/2013 23:58:00,30.6172
3/1/2013 23:58:00,30.686
3/2/2013 23:58:00,30.701
3/3/2013 23:58:00,30.6482
3/4/2013 23:58:00,30.7292
3/5/2013 23:58:00,30.608
3/6/2013 23:58:00,30.773
3/7/2013 23:58:00,30.6832
3/8/2013 23:58:00,30.75
3/9/2013 23:58:00,30.75
3/10/2013 23:58:00,30.7582
3/11/2013 23:58:00,30.697
3/12/2013 23:58:00,30.6582
3/13/2013 23:58:00,30.7749
3/14/2013 23:58:00,30.6879
3/15/2013 23:58:00,30.601
3/16/2013 23:58:00,30.622
3/17/2013 23:58:00,30.608
3/18/2013 23:58:00,30.7531
3/19/2013 23:58:00,31
3/20/2013 23:58:00,30.7906
3/21/2013 23:58:00,30.9326
3/22/2013 23:58:00,30.831
3/23/2013 23:58:00,30.841
3/24/2013 23:58:00,30.7585
3/25/2013 23:58:00,30.8685
3/26/2013 23:58:00,30.8502
3/27/2013 23:58:00,30.9949
3/28/2013 23:58:00,31.0886
3/29/2013 23:58:00,31.0367
3/30/2013 23:58:00,31.0367
3/31/2013 23:58:00,31.0537
4/1/2013 23:58:00,31.0637
4/2/2013 23:58:00,31.245
4/3/2013 23:58:00,31.6603
4/4/2013 23:58:00,31.527
4/5/2013 23:58:00,31.5961
4/7/2013 23:58:00,31.5181
4/8/2013 23:58:00,31.1429
4/9/2013 23:58:00,31
4/10/2013 23:58:00,30.8226
4/11/2013 23:58:00,30.8372
4/12/2013 23:58:00,31.0013
4/13/2013 23:58:00,31.06554
4/14/2013 23:58:00,31.0509
4/15/2013 23:58:00,31.4656
4/16/2013 23:58:00,31.2362
4/17/2013 23:58:00,31.8312
4/18/2013 23:58:00,31.4873
4/19/2013 23:58:00,31.5865
